cell_id,group
jfkinbkm-1,B Cells
jfkipcop-1,T Cells
jfkjbfoh-1,T Cells
jfkjdcjm-1,T Cells
jfkjebek-1,Fibroblasts
jfkjhkkf-1,Adipocytes
jfkjhlmf-1,T Cells
jfkjkjck-1,T Cells
jfkjndcl-1,Plasma Cells
jfkjnhjn-1,T Cells
jfkjohja-1,DCs
jfkkaobp-1,Fibroblasts
jfkkddkg-1,T Cells
jfkkimoa-1,T Cells
jfkkjnib-1,Macrophages
jfkkmafa-1,T Cells
jfkkmclg-1,Macrophages
jfkknnbe-1,Smooth Muscle Cells
jfkkogee-1,T Cells
jfkldocd-1,T Cells
jfklecpj-1,Fibroblasts
jfklioap-1,Macrophages
jfklipci-1,Macrophages
jfkljhpn-1,Fibroblasts
jfklmaac-1,Macrophages
jfklmidj-1,Macrophages
jfkloehb-1,B Cells
jfklokhd-1,Tumor3
jfklomgp-1,B Cells
jfklpaod-1,T Cells
jfkmcnbj-1,Macrophages
jfkmcocc-1,Adipocytes
jfkmehof-1,Mast Cells
jfkmehog-1,Macrophages
jfkmeobl-1,DCs
jfkmfcik-1,Macrophages
jfkmghhe-1,T Cells
jfkmkapo-1,T Cells
jfkmnndj-1,Fibroblasts
jfknalhm-1,DCs
jfknbcea-1,Macrophages
jfknbfhd-1,B Cells
jfknbkne-1,Macrophages
jfkncdnd-1,Macrophages
jfknjjeg-1,T Cells
jfknjlmo-1,B Cells
jfknkehh-1,B Cells
jfknmoed-1,T Cells
jfknnbhp-1,Mast Cells
jfknnjcg-1,DCs
jfkoacnm-1,T Cells
jfkoagle-1,Fibroblasts
jfkogfhf-1,Macrophages
jfkojdem-1,B Cells
jfkpkimd-1,T Cells
jfkpmmgj-1,Adipocytes
jflbbeaa-1,T Cells
jflbboak-1,Tumor1
jflbfdmj-1,B Cells
jflcfjll-1,Tumor1
jflchdmj-1,Adipocytes
jflcldog-1,Tumor3
jflcmifp-1,Tumor3
jflcoeka-1,Tumor1
jfldbdlg-1,Tumor3
jfldegci-1,Adipocytes
jfldemon-1,Adipocytes
jfldikdc-1,B Cells
jfldkomn-1,Tumor1
jfledkgp-1,pDCs
jflefnfn-1,Macrophages
jflegncb-1,Tumor1
jflejmjm-1,Macrophages
jflencai-1,Adipocytes
jflfbicb-1,Macrophages
jflfgpcd-1,Mast Cells
jflfifmg-1,Tumor1
jflflaff-1,T Cells
jflfmgmn-1,Adipocytes
jflfpiji-1,Macrophages
jflghebl-1,Tumor3
jflghome-1,Endothelial
jflgmpib-1,Adipocytes
jflgojaa-1,Endothelial
jflgpokc-1,B Cells
jflgppfj-1,T Cells
jflhejnk-1,T Cells
jflhmcfb-1,T Cells
jflhocbi-1,Fibroblasts
jflhpall-1,B Cells
jflifclb-1,Macrophages
jflihlaj-1,T Cells
jflincoh-1,T Cells
jflipdph-1,T Cells
jfljcope-1,T Cells
jfljeccd-1,T Cells
jfljhagh-1,T Cells
jfljijod-1,T Cells
jfljlonf-1,T Cells
jflkgdae-1,Fibroblasts
jflkihbp-1,T Cells
jflkkepg-1,T Cells
jflliiil-1,Tumor1
jfllinfi-1,Mast Cells
jflmbmpp-1,T Cells
jflmglia-1,T Cells
jflmhcck-1,Macrophages
jflmjmfc-1,Fibroblasts
jflmkoen-1,Plasma Cells
jflmljla-1,T Cells
jflmpbei-1,Fibroblasts
jflmpoeg-1,Fibroblasts
jflnalko-1,T Cells
jflnelci-1,T Cells
jflnepal-1,Plasma Cells
jflnfkfi-1,T Cells
jflngpnj-1,Fibroblasts
jflnjcln-1,B Cells
jflnlhcn-1,T Cells
jflnnlhh-1,Plasma Cells
jflobfia-1,Macrophages
jflobpeh-1,Macrophages
jflocfel-1,T Cells
jflodhcg-1,Adipocytes
jfloeohh-1,Tumor1
jflogiik-1,Fibroblasts
jfloibjj-1,Macrophages
jflojkdp-1,T Cells
jfloljgb-1,T Cells
jflopddc-1,T Cells
jflpaefc-1,Endothelial
jflpakjc-1,Adipocytes
jflpdedl-1,Macrophages
jflpieej-1,Fibroblasts
jflpjojb-1,Fibroblasts
jflpmhbd-1,Endothelial
jflponjh-1,Macrophages
jflppfli-1,Endothelial
jfmaafng-1,Macrophages
jfmaakcb-1,Endothelial
jfmaamdg-1,T Cells
jfmacbed-1,T Cells
jfmafddn-1,Macrophages
jfmbbgho-1,Fibroblasts
jfmbdknp-1,Adipocytes
jfmcckfh-1,Tumor3
jfmcclai-1,Mast Cells
jfmcekmm-1,T Cells
jfmcgaeg-1,T Cells
jfmchokn-1,Mast Cells
jfmcipbp-1,T Cells
jfmcipfg-1,Fibroblasts
jfmcjakd-1,T Cells
jfmcpeem-1,Macrophages
jfmdafjl-1,Macrophages
jfmdbmmg-1,Fibroblasts
jfmdebdl-1,Macrophages
jfmdghbf-1,Fibroblasts
jfmdhdhd-1,Fibroblasts
jfmdigpp-1,Fibroblasts
jfmdlcnb-1,Macrophages
jfmebgod-1,Macrophages
jfmfajee-1,Macrophages
jfmfpgca-1,Endothelial
jfmghnna-1,Endothelial
jfmghokc-1,Endothelial
jfmgkblm-1,Tumor1
jfmglcbb-1,Tumor1
jfmgmapi-1,Tumor3
jfmgnjco-1,T Cells
jfmgoeam-1,T Cells
jfmhbegd-1,Fibroblasts
jfmhcaeg-1,Endothelial
jfmhdcdh-1,Macrophages
jfmhegbc-1,Fibroblasts
jfmhjfie-1,Tumor1
jfmhklcd-1,Tumor1
jfmhmohe-1,T Cells
jfmhopcc-1,T Cells
jfmicpmo-1,Tumor1
jfmidpla-1,Tumor1
jfmiebmc-1,T Cells
jfmigfde-1,T Cells
jfmiglpi-1,Plasma Cells
jfmihjjl-1,T Cells
jfmihmik-1,Mast Cells
jfmiiipj-1,T Cells
jfmijich-1,Fibroblasts
jfmiokfa-1,T Cells
jfmjfjge-1,Fibroblasts
jfmjhdjl-1,T Cells
jfmjjdhc-1,T Cells
jfmjljmb-1,Macrophages
jfmjmima-1,Macrophages
jfmjmlib-1,Fibroblasts
jfmjnoib-1,T Cells
jfmjoikf-1,Macrophages
jfmkfbli-1,DCs
jfmkfbnc-1,T Cells
jfmkgcan-1,T Cells
jfmkglcd-1,DCs
jfmkglie-1,Fibroblasts
jfmkgljn-1,Tumor1
jfmkhddl-1,Tumor1
jfmkjfge-1,Tumor1
jfmklfkj-1,Tumor1
jfmkmcig-1,Macrophages
jfmkpjcp-1,Endothelial
jfmkppmb-1,Endothelial
jfmlbbpo-1,Tumor1
jfmlbffn-1,Plasma Cells
jfmlbgek-1,Macrophages
jfmlclfb-1,Fibroblasts
jfmlejje-1,DCs
jfmlepdc-1,T Cells
jfmlfjne-1,T Cells
jfmlhpfp-1,T Cells
jfmliffe-1,B Cells
jfmljjaf-1,Fibroblasts
jfmlolcf-1,Macrophages
jfmlomig-1,Plasma Cells
jfmmacnd-1,T Cells
jfmmfope-1,B Cells
jfmmgcfg-1,T Cells
jfmncfek-1,DCs
jfmncgif-1,T Cells
jfmnchba-1,Fibroblasts
jfmnfaap-1,Macrophages
jfmnfihm-1,Plasma Cells
jfmngeja-1,DCs
jfmnhdok-1,Macrophages
jfmnhmdk-1,Endothelial
jfmnhooc-1,Endothelial
jfmnjmld-1,DCs
jfmnlcde-1,Macrophages
jfmnlijl-1,Tumor1
jfmnmckc-1,T Cells
jfmnmngf-1,Fibroblasts
jfmnofga-1,Macrophages
jfmnogib-1,T Cells
jfmnpckn-1,T Cells
jfmoamdk-1,T Cells
jfmocglo-1,DCs
jfmocmff-1,Macrophages
jfmodbna-1,B Cells
jfmodpcb-1,T Cells
jfmoehck-1,T Cells
jfmoepaa-1,Macrophages
jfmoflle-1,Macrophages
jfmogcep-1,Macrophages
jfmogfag-1,T Cells
jfmogggo-1,T Cells
jfmojhib-1,T Cells
jfmojkam-1,T Cells
jfmokbbl-1,T Cells
jfmolgnl-1,T Cells
jfmonapn-1,T Cells
jfmophjb-1,T Cells
jfmpadkj-1,T Cells
jfmpbbbj-1,Macrophages
jfmpbbik-1,T Cells
jfmpcpkl-1,DCs
jfmpehah-1,DCs
jfmpnfoo-1,Endothelial
jfmppddl-1,Endothelial
jfmppeif-1,Tumor1
jfmppfjn-1,Endothelial
jfnaagaa-1,Tumor1
jfnafife-1,Tumor3
jfnahmdg-1,Tumor1
jfnamggi-1,Tumor1
jfnamhem-1,Smooth Muscle Cells
jfnammji-1,Tumor1
jfnanian-1,Tumor1
jfnaolkm-1,Tumor1
jfnbaifa-1,Macrophages
jfnbblic-1,T Cells
jfnbdffe-1,DCs
jfnbdgia-1,Endothelial
jfnbfafn-1,Fibroblasts
jfnbgchh-1,Macrophages
jfnbjfah-1,Fibroblasts
jfnbkapa-1,Fibroblasts
jfnbkejn-1,DCs
jfnblcop-1,Fibroblasts
jfnblfpa-1,Macrophages
jfnbmfkp-1,Tumor1
jfnbpgng-1,Tumor1
jfnbppng-1,Tumor1
jfnccfni-1,Macrophages
jfncclop-1,Fibroblasts
jfnchbdi-1,Tumor1
jfnchgnk-1,Tumor2
jfncjjjd-1,Macrophages
jfncjlnh-1,Fibroblasts
jfnckkig-1,Endothelial
jfncldpe-1,Tumor1
jfnclmnk-1,Tumor1
jfndaclo-1,Tumor3
jfndamda-1,T Cells
jfndbobp-1,Plasma Cells
jfndfkll-1,Tumor1
jfndflon-1,DCs
jfndgchf-1,Tumor1
jfndjabp-1,Macrophages
jfndjimg-1,Fibroblasts
jfndljni-1,T Cells
jfndmaae-1,Fibroblasts
jfndndom-1,Tumor1
jfndnmgo-1,Fibroblasts
jfndnmii-1,Tumor1
jfndojkg-1,Fibroblasts
jfndonhm-1,Tumor1
jfneenip-1,Tumor1
jfneepoo-1,Macrophages
jfnegopl-1,Tumor1
jfnehale-1,Macrophages
jfnehhep-1,Plasma Cells
jfnehkld-1,Fibroblasts
jfnejlnl-1,Plasma Cells
jfnemmgm-1,T Cells
jfneniok-1,Endothelial
jfnfbfmb-1,Tumor1
jfnfcgdf-1,Macrophages
jfnfcjdg-1,Fibroblasts
jfnfdaee-1,T Cells
jfnfiiag-1,Fibroblasts
jfnfnaak-1,Fibroblasts
jfngakmi-1,Tumor1
jfngbcbc-1,Fibroblasts
jfngbppm-1,Fibroblasts
jfngfpik-1,Fibroblasts
jfnggbnj-1,Fibroblasts
jfnghcfe-1,Endothelial
jfngkbml-1,Endothelial
jfngkpkd-1,Tumor1
jfnglcbn-1,Fibroblasts
jfngphbn-1,Plasma Cells
jfngpneg-1,Fibroblasts
jfnhaoib-1,Plasma Cells
jfnhbhni-1,Plasma Cells
jfnhidhj-1,Macrophages
jfnhidnk-1,T Cells
jfnhjkdf-1,B Cells
jfnhlbdo-1,Macrophages
jfnhljnn-1,T Cells
jfnhlpno-1,T Cells
jfnhnabe-1,Plasma Cells
jfnhnlbc-1,Macrophages
jfnhpaha-1,Plasma Cells
jfniaceb-1,Macrophages
jfnibcid-1,Fibroblasts
jfnicbhh-1,T Cells
jfnidpjd-1,Fibroblasts
jfnigabj-1,Endothelial
jfnijiam-1,Endothelial
jfnikgpn-1,Tumor1
jfnikhlc-1,Tumor2
jfnimfmo-1,Tumor2
jfnioodf-1,Tumor2
jfnippjh-1,Fibroblasts
jfnjdipj-1,Plasma Cells
jfnjfomh-1,T Cells
jfnjgofe-1,Fibroblasts
jfnjijda-1,DCs
jfnjkgak-1,Fibroblasts
jfnjlkai-1,Plasma Cells
jfnjpddi-1,T Cells
jfnkaibi-1,Fibroblasts
jfnkaphe-1,Tumor1
jfnkbdno-1,B Cells
jfnkdhif-1,Mast Cells
jfnkedfa-1,T Cells
jfnkfpbf-1,Plasma Cells
jfnkgcko-1,Tumor1
jfnkgghn-1,Fibroblasts
jfnkhicb-1,Plasma Cells
jfnkigeg-1,Plasma Cells
jfnkkajc-1,Fibroblasts
jfnklhia-1,T Cells
jfnklkdg-1,Macrophages
jfnkmjio-1,T Cells
jfnkphpk-1,Fibroblasts
jfnlcmoa-1,Fibroblasts
jfnliolg-1,T Cells
jfnljcpo-1,T Cells
jfnllnio-1,T Cells
jfnlngdl-1,Macrophages
jfnlohpm-1,Fibroblasts
jfnlpaod-1,Fibroblasts
jfnmapki-1,Mast Cells
jfnmkjck-1,Fibroblasts
jfnmmjdk-1,Tumor1
jfnmoofm-1,Tumor1
jfnnbojb-1,Tumor1
jfnncnkm-1,Tumor3
jfnndpco-1,Tumor1
jfnnegna-1,Tumor1
jfnnepbn-1,Tumor1
jfnngfbg-1,Mast Cells
jfnnnkjm-1,Macrophages
jfnocdgc-1,DCs
jfnodadb-1,Mast Cells
jfnoehke-1,Macrophages
jfnokkbk-1,Fibroblasts
jfnpbghp-1,T Cells
jfnpdgje-1,Fibroblasts
jfnpfljl-1,T Cells
jfnpgefa-1,Fibroblasts
jfnpglki-1,pDCs
jfnphlko-1,T Cells
jfnpiedc-1,T Cells
jfnpinlp-1,B Cells
jfnpnnle-1,B Cells
jfnppoll-1,T Cells
jfoabdna-1,T Cells
jfoadklk-1,T Cells
jfoaefop-1,Macrophages
jfoaemfi-1,T Cells
jfoalidn-1,Macrophages
jfoaphoi-1,Macrophages
jfobankc-1,Plasma Cells
jfobcnen-1,T Cells
jfobdegh-1,Macrophages
jfobdfdk-1,T Cells
jfobecnd-1,T Cells
jfobfcen-1,DCs
jfobgfbf-1,T Cells
jfobhecp-1,T Cells
jfobhgeg-1,B Cells
jfobkbdd-1,DCs
jfoblide-1,Macrophages
jfoblpei-1,DCs
jfoblphk-1,B Cells
jfobngbn-1,DCs
jfobolie-1,T Cells
jfobpemp-1,T Cells
jfocaojh-1,T Cells
jfocbnlh-1,Fibroblasts
jfocbpae-1,T Cells
jfocgiod-1,T Cells
jfocgpgf-1,T Cells
jfochccn-1,Fibroblasts
jfochdgj-1,Macrophages
jfochkol-1,Fibroblasts
jfocjbml-1,Macrophages
jfocjjnm-1,T Cells
jfocolpa-1,Plasma Cells
jfodamki-1,Macrophages
jfodbgcn-1,T Cells
jfodbihg-1,T Cells
jfodeaea-1,T Cells
jfodhloh-1,DCs
jfodjemp-1,T Cells
jfodlben-1,T Cells
jfodldle-1,Fibroblasts
jfodpfhl-1,Fibroblasts
jfoeckdi-1,Macrophages
jfoefdim-1,T Cells
jfoefnbc-1,T Cells
jfoefngj-1,T Cells
jfoegdmb-1,T Cells
jfoeonpj-1,Fibroblasts
jfofbobc-1,B Cells
jfofbpgj-1,T Cells
jfofeahc-1,pDCs
jfofenkg-1,T Cells
jfofgcgp-1,T Cells
jfofhede-1,pDCs
jfogapja-1,T Cells
jfogbahe-1,Fibroblasts
jfogbkof-1,Endothelial
jfogflcj-1,Adipocytes
jfoghhpc-1,Fibroblasts
jfoghiad-1,Fibroblasts
jfogiila-1,Fibroblasts
jfogkgcg-1,Fibroblasts
jfogknhh-1,B Cells
jfogmnah-1,T Cells
jfogmndi-1,T Cells
jfogodcn-1,T Cells
jfogpdfa-1,Fibroblasts
jfohffmb-1,Endothelial
jfohifoj-1,Fibroblasts
jfohiohh-1,T Cells
jfohoano-1,Endothelial
jfohphgl-1,Endothelial
jfoibfpj-1,DCs
jfoibnkp-1,Macrophages
jfoibphe-1,T Cells
jfoickal-1,T Cells
jfoikfnk-1,T Cells
jfoikhfb-1,T Cells
jfoildnl-1,T Cells
jfoimjbn-1,Macrophages
jfoiocpo-1,T Cells
jfoiofem-1,DCs
jfoipbmf-1,Fibroblasts
jfojcinj-1,B Cells
jfojdelb-1,T Cells
jfojihao-1,B Cells
jfojjjcd-1,B Cells
jfojmnmn-1,B Cells
jfojoiac-1,DCs
jfokbild-1,T Cells
jfokbjgi-1,T Cells
jfokbomo-1,Fibroblasts
jfokekcp-1,B Cells
jfokenlc-1,T Cells
jfokeofo-1,B Cells
jfokfjjl-1,B Cells
jfokfkld-1,DCs
jfokgmoj-1,Endothelial
jfokiphj-1,B Cells
jfokmgid-1,T Cells
jfoknpij-1,Endothelial
jfokpegk-1,B Cells
jfolaabo-1,B Cells
jfoldedd-1,B Cells
jfoldjon-1,B Cells
jfolhaoj-1,B Cells
jfomcbeh-1,B Cells
jfomccin-1,T Cells
jfomeeja-1,B Cells
jfomhngo-1,T Cells
jfomjnoa-1,B Cells
jfomkdpb-1,B Cells
jfomkmcd-1,B Cells
jfommaak-1,Plasma Cells
jfommooa-1,Adipocytes
jfompjdf-1,Macrophages
jfonfage-1,Adipocytes
jfonglnc-1,Macrophages
jfonhjkm-1,Fibroblasts
jfonkeal-1,Macrophages
jfonlohj-1,T Cells
jfoobjbe-1,Fibroblasts
jfoocbmk-1,T Cells
jfoodgpb-1,Macrophages
jfoofigi-1,Macrophages
jfoogdmp-1,Macrophages
jfoohgom-1,Fibroblasts
jfoohjfl-1,Macrophages
jfooiaon-1,Fibroblasts
jfooicgk-1,Endothelial
jfooklad-1,Endothelial
jfooplon-1,T Cells
jfophijd-1,Macrophages
jfopjgid-1,Macrophages
jfopjmne-1,Macrophages
jfopkifc-1,pDCs
jfopknfg-1,Macrophages
jfoplcpp-1,Fibroblasts
jfopnemh-1,Fibroblasts
jfpaapfp-1,Endothelial
jfpaapmb-1,T Cells
jfpacbnl-1,Macrophages
jfpadmmj-1,Macrophages
jfpadnfa-1,T Cells
jfpaidll-1,Macrophages
jfpajddm-1,T Cells
jfpajeja-1,Macrophages
jfpakeea-1,Macrophages
jfpaocmm-1,Fibroblasts
jfpaogcd-1,T Cells
jfpapdag-1,Macrophages
jfpbafgn-1,T Cells
jfpbbdce-1,Plasma Cells
jfpbbnlh-1,Mast Cells
jfpbckip-1,Fibroblasts
jfpbgbjb-1,Fibroblasts
jfpbgjka-1,Macrophages
jfpbiaed-1,Macrophages
jfpbjned-1,Macrophages
jfpbmnma-1,Fibroblasts
jfpbnaib-1,Macrophages
jfpcabdc-1,T Cells
jfpcamli-1,T Cells
jfpccjnb-1,T Cells
jfpcdgna-1,Macrophages
jfpcdpbe-1,Macrophages
jfpcjclc-1,Macrophages
jfpcnbep-1,Macrophages
jfpcnpkd-1,T Cells
jfpconmg-1,B Cells
jfpcpfcb-1,Adipocytes
jfpdbmll-1,Adipocytes
jfpddfoe-1,Fibroblasts
jfpdgfem-1,Macrophages
jfpdignc-1,T Cells
jfpdjfja-1,Plasma Cells
jfpdkjno-1,Tumor1
jfpdlmmb-1,Tumor1
jfpdmmdn-1,Tumor1
jfpdmpma-1,Fibroblasts
jfpdpbdk-1,T Cells
jfpealje-1,Fibroblasts
jfpeckle-1,T Cells
jfpeeebi-1,T Cells
jfpeegmc-1,Tumor1
jfpegpkl-1,T Cells
jfpelhne-1,Macrophages
jfpfadck-1,Fibroblasts
jfpffkcg-1,Plasma Cells
jfpfjnfi-1,Macrophages
jfpflcki-1,Fibroblasts
jfpflnka-1,T Cells
jfpfmmhk-1,Fibroblasts
jfpfpefm-1,B Cells
jfpgakkl-1,Macrophages
jfpgbpeg-1,B Cells
jfpgfnfp-1,T Cells
jfpgfoji-1,pDCs
jfpghjjl-1,T Cells
jfpgikmh-1,T Cells
jfpgkbea-1,B Cells
jfpgknhh-1,pDCs
jfpgnbck-1,T Cells
jfpgolfe-1,T Cells
jfphbiag-1,Macrophages
jfphckid-1,T Cells
jfphidof-1,T Cells
jfphikmj-1,Fibroblasts
jfphjnck-1,Mast Cells
jfphjofh-1,Mast Cells
jfphmobi-1,Macrophages
jfphncfb-1,B Cells
jfphnjnf-1,T Cells
jfpicbgh-1,Macrophages
jfpidgga-1,T Cells
jfpieobl-1,T Cells
jfpiicml-1,B Cells
jfpiieim-1,T Cells
jfpimiao-1,Macrophages
jfpipfem-1,T Cells
jfpipkjd-1,Macrophages
jfpjacki-1,T Cells
jfpjdgld-1,Macrophages
jfpjdhbd-1,Macrophages
jfpjggbj-1,T Cells
jfpjglli-1,B Cells
jfpjhlka-1,T Cells
jfpjinpc-1,Plasma Cells
jfpjnkdk-1,DCs
jfpkdbih-1,Macrophages
jfpkgegn-1,DCs
jfpkihcm-1,Macrophages
jfpldngb-1,DCs
jfplebbo-1,T Cells
jfplgchf-1,T Cells
jfplgdai-1,pDCs
jfplheab-1,Macrophages
jfpliecl-1,Macrophages
jfpljnjn-1,T Cells
jfplljjm-1,Macrophages
jfplnadg-1,T Cells
jfplnafa-1,Macrophages
jfplpmjg-1,pDCs
jfpmbgci-1,B Cells
jfpmfddf-1,Fibroblasts
jfpmfdkf-1,T Cells
jfpmfnef-1,Fibroblasts
jfpmfocb-1,pDCs
jfpmhfom-1,B Cells
jfpmjbgb-1,Plasma Cells
jfpmlcol-1,Adipocytes
jfpmlepj-1,Plasma Cells
jfpmmjfi-1,B Cells
jfpmmmof-1,Macrophages
jfpmpgki-1,Fibroblasts
jfpmpgml-1,T Cells
jfpnaiai-1,T Cells
jfpnbggd-1,Fibroblasts
jfpnddja-1,T Cells
jfpnebmm-1,Fibroblasts
jfpnfieo-1,Macrophages
jfpngape-1,Macrophages
jfpngifn-1,T Cells
jfpnojbp-1,Mast Cells
jfpobmhc-1,Macrophages
jfpodfgk-1,B Cells
jfpojhfg-1,T Cells
jfppahej-1,Adipocytes
jfppcflk-1,pDCs
jfppclnp-1,Fibroblasts
jfppdaed-1,T Cells
jfppeano-1,pDCs
jfppgifk-1,Fibroblasts
jfpphoil-1,Macrophages
jfppiblp-1,Adipocytes
jfppjalp-1,B Cells
jfpplncn-1,T Cells
jfppneeh-1,Fibroblasts
jgaabmdp-1,T Cells
jgaafoeg-1,T Cells
jgaagiab-1,T Cells
jgaagmhl-1,Plasma Cells
jgaagoff-1,T Cells
jgaajbdb-1,T Cells
jgaajine-1,Macrophages
jgaajled-1,B Cells
jgaakmek-1,Macrophages
jgaanapc-1,Macrophages
jgaanfcm-1,Fibroblasts
jgaanpef-1,Fibroblasts
jgaaodjj-1,T Cells
jgaapneg-1,T Cells
jgabaahh-1,Endothelial
jgabacdn-1,Fibroblasts
jgabamog-1,T Cells
jgabbjnn-1,Fibroblasts
jgabcngc-1,B Cells
jgabcpge-1,Fibroblasts
jgabgdjh-1,B Cells
jgabgenf-1,Macrophages
jgabigjh-1,Adipocytes
jgabjagj-1,Macrophages
jgablbaj-1,T Cells
jgablkgc-1,B Cells
jgabmdoj-1,Mast Cells
jgabncjn-1,B Cells
jgabnogb-1,B Cells
jgaboohi-1,Mast Cells
jgacadpn-1,Fibroblasts
jgaceemm-1,T Cells
jgacekjl-1,Plasma Cells
jgacgkjm-1,Macrophages
jgachdla-1,pDCs
jgacipio-1,DCs
jgacjidl-1,Macrophages
jgacoaph-1,B Cells
jgadalnp-1,T Cells
jgadcgjp-1,B Cells
jgadcojf-1,Fibroblasts
jgaddbmf-1,DCs
jgadedna-1,B Cells
jgadffdh-1,Fibroblasts
jgadhdmc-1,Mast Cells
jgadiaki-1,Macrophages
jgadijng-1,T Cells
jgadkhed-1,Macrophages
jgadngao-1,Macrophages
jgadnlcg-1,Macrophages
jgadogll-1,Plasma Cells
jgaebdck-1,B Cells
jgaeeopk-1,B Cells
jgaehogm-1,Macrophages
jgaeinke-1,B Cells
jgaemooa-1,B Cells
jgafcdhg-1,Fibroblasts
jgafdklb-1,T Cells
jgafhkfi-1,T Cells
jgafiadg-1,T Cells
jgafiilk-1,B Cells
jgafiklf-1,Fibroblasts
jgafjlel-1,pDCs
jgafjopf-1,Plasma Cells
jgafnnke-1,pDCs
jgafoapm-1,T Cells
jgafodbo-1,T Cells
jgafppfk-1,Plasma Cells
jgagdnlf-1,T Cells
jgagdolf-1,Macrophages
jgageahl-1,T Cells
jgageana-1,T Cells
jgaghhhj-1,T Cells
jgagoafl-1,T Cells
jgahddck-1,B Cells
jgaheija-1,B Cells
jgaheola-1,T Cells
jgahgdid-1,Plasma Cells
jgahmjdj-1,Plasma Cells
jgahnaeb-1,Tumor1
jgaholcp-1,Plasma Cells
jgaiajih-1,Macrophages
jgaibaij-1,Plasma Cells
jgaibcpn-1,Plasma Cells
jgaicahk-1,Fibroblasts
jgaidekb-1,Fibroblasts
jgaiedje-1,Fibroblasts
jgaigkfe-1,Fibroblasts
jgaigkma-1,Plasma Cells
jgaihbfl-1,Macrophages
jgaihjdl-1,Fibroblasts
jgaikbhm-1,Plasma Cells
jgainiae-1,Fibroblasts
jgaiolan-1,T Cells
jgajbjfi-1,T Cells
jgajcibi-1,Macrophages
jgajhlnh-1,Macrophages
jgajihjg-1,Fibroblasts
jgajinjj-1,Fibroblasts
jgajjnkf-1,Tumor1
jgajmhpo-1,T Cells
jgakbnji-1,Fibroblasts
jgakhplf-1,Fibroblasts
jgakinjp-1,Fibroblasts
jgakogna-1,Fibroblasts
jgakpion-1,Fibroblasts
jgalehhd-1,Fibroblasts
jgalemei-1,Plasma Cells
jgalgfjc-1,T Cells
jgalhfbi-1,T Cells
jgalmamk-1,Plasma Cells
jgalmeip-1,T Cells
jgalmokf-1,Macrophages
jgalolaf-1,T Cells
jgamcdan-1,T Cells
jgamcjmk-1,B Cells
jgamcjnk-1,Mast Cells
jgamcknb-1,pDCs
jgamcpeb-1,Fibroblasts
jgamicin-1,T Cells
jgamjham-1,T Cells
jgamnceo-1,Mast Cells
jgamplpp-1,Macrophages
jganccia-1,DCs
jganejcf-1,T Cells
jganelng-1,T Cells
jganfajm-1,B Cells
jganhang-1,Fibroblasts
jganjeej-1,Fibroblasts
jgankeih-1,Macrophages
jgankkbd-1,Plasma Cells
jganllkg-1,T Cells
jganlolp-1,T Cells
jganmjco-1,Macrophages
jgannaed-1,B Cells
jgannjbo-1,T Cells
jganojbd-1,B Cells
jgaoeigo-1,B Cells
jgaofcac-1,Fibroblasts
jgaofflg-1,pDCs
jgaoiehk-1,T Cells
jgaokbma-1,Plasma Cells
jgaokhfl-1,Macrophages
jgaolmhb-1,T Cells
jgaonlih-1,Tumor3
jgaonloj-1,Macrophages
jgaonoco-1,B Cells
jgapcfje-1,Plasma Cells
jgapjahf-1,Tumor3
jgapnhhd-1,T Cells
jgapnkki-1,Macrophages
jgbafffo-1,T Cells
jgbahccf-1,Fibroblasts
jgbahfpi-1,Fibroblasts
jgbalbdk-1,T Cells
jgbalbib-1,Macrophages
jgbaohjb-1,Fibroblasts
jgbaphhn-1,Endothelial
jgbaplhe-1,T Cells
jgbbbank-1,DCs
jgbbbgom-1,Plasma Cells
jgbbbnhm-1,Macrophages
jgbbcmjh-1,Tumor1
jgbbedhh-1,Tumor1
jgbbejkl-1,Tumor1
jgbbeogb-1,Endothelial
jgbbgaag-1,DCs
jgbbgknj-1,Macrophages
jgbbioba-1,T Cells
jgbcfbdp-1,T Cells
jgbcfhmp-1,T Cells
jgbcfkek-1,Macrophages
jgbckcmp-1,Macrophages
jgbclddl-1,Macrophages
jgbcpahd-1,Endothelial
jgbdakmf-1,Macrophages
jgbdbbam-1,Endothelial
jgbdbmmg-1,Endothelial
jgbdcnni-1,Plasma Cells
jgbddmhe-1,T Cells
jgbdfind-1,Macrophages
jgbdhboo-1,Adipocytes
jgbdhfdc-1,T Cells
jgbdlalc-1,B Cells
jgbdlpmh-1,Fibroblasts
jgbdmgjn-1,T Cells
jgbdpkan-1,T Cells
jgbeaein-1,B Cells
jgbebbke-1,T Cells
jgbebhno-1,Endothelial
jgbedhbf-1,Endothelial
jgbeeemj-1,Macrophages
jgbeeici-1,B Cells
jgbefboc-1,Fibroblasts
jgbefona-1,Fibroblasts
jgbejhnh-1,B Cells
jgbepnkp-1,T Cells
jgbfggdb-1,T Cells
jgbfkffi-1,Macrophages
jgbfphpm-1,Macrophages
jgbfpjgn-1,T Cells
jgbgaaen-1,Macrophages
jgbgdokm-1,Macrophages
jgbgjjmf-1,Macrophages
jgbhagll-1,Tumor3
jgbhakoi-1,Tumor3
jgbhbhbc-1,Fibroblasts
jgbhdidc-1,Fibroblasts
jgbhdjpo-1,Fibroblasts
jgbhfibh-1,T Cells
jgbhhbfj-1,Fibroblasts
