SYMBOL,Log2FC
SGK3,0.41679814163710205
CCDC159,-0.458913976
SLC25A41,-2.023976919
FGF17,-1.760942513
PBX1,-0.388640896
PSKH1,0.4267571899487317
SYCP3,-1.023976919
S100A11,-0.349703504
ACCS,0.5138204735871259
ODF2L,-1.371900222
PPP1R3G,-1.371900222
CCDC32,0.49113447241183383
TTF1,0.4476982953366937
FAM186B,-1.023976919
KTN1,0.384605558
OR7D4,-2.023976919
NPY5R,-2.60893942
HSD3B7,-0.41464987
FAM219B,0.4428248052189572
CLUAP1,0.4501711995896107
POLDIP3,0.43234343022670174
MSH6,0.4370931949777006
NBEAL1,-0.399486054
SCAMP4,0.43545469958194616
THSD7B,-2.023976919
CHML,0.48805405921195444
CREB3,-0.372824139
ACTN4,0.4075756670065105
TOE1,0.4819140106746076
DUSP2,0.589330207
ZFYVE9,0.4290112094564691
MLH1,0.43014578819688154
PTGER4,-0.421441789
MED24,0.42533048230823933
CARD10,0.5006129636863239
SLC25A14,0.5292767219384675
BROX,0.4109154244213289
DNAH6,1.4354546995819462
TMIE,1.4354546995819462
PF4,1.4354546995819462
SLC23A1,1.4354546995819462
MGAM2,1.4354546995819462
MAP10,-0.678202082
CDIP1,0.5154447977556202
KLK12,1.0634859221949888
CFAP221,-1.323537201
MAPKAP1,0.4116708598987793
KDM4E,-2.60893942
GPN3,0.47852342147383364
DCUN1D2,0.5254869004444194
DDX23,0.4136031488745817
VPS18,-0.482735796
UBL4B,-2.60893942
PDIK1L,0.4682284407459534
TMEM155,-2.60893942
SLC25A43,0.46357308
ATP6V0A2,0.4243367350977918
KLLN,-1.023976919
TTC13,0.45246112488763757
PPID,0.4187869695673898
PRORP,0.4319056325008761
SWI5,-0.394620299
MORF4L2,0.4378964971310966
EMSY,0.44861160278565215
EIF4EBP2,0.3805470841781853
CCDC181,-1.538550092
TEDDM1,-1.538550092
OR2G6,-1.538550092
RHO,-1.538550092
EYA4,-1.538550092
GPIHBP1,-1.538550092
LCN6,-1.538550092
ASAH2,-1.538550092
RPGRIP1,-1.538550092
ITGA2B,-1.538550092
CALR3,-1.538550092
DEFB124,-1.538550092
ANGPTL5,-2.023976919
C2orf66,1.1984155022810974
SLC22A13,1.1984155022810974
OR52B2,1.1984155022810974
SPDYC,1.1984155022810974
WDR93,1.1984155022810974
RHBDF1,0.49756020152417246
CBLN1,1.1984155022810974
HERC2,0.41042590509042487
PLA2G2A,-0.877135531
HTATSF1,0.41713600755825464
TRMT2A,0.44652685708089024
RABGGTB,0.40333765112276065
SMARCC2,0.43250440194663753
DUSP12,0.4436286310276474
KDM4C,0.4461019437814553
LMF1,0.4938713858072692
OR5F1,-1.439014418
RAC3,0.5926944413931441
BRD1,0.40416064201797175
SRBD1,0.4855781790077831
TBC1D7,0.458871364
C12orf54,-2.60893942
ZNF799,0.70782697
KYAT3,0.4430378710010112
ZNF700,0.5050768405151498
PI3,0.6251159190855216
COPS2,0.40660572484812274
SPTBN4,-2.023976919
SPRR1B,-1.538550092
BCL2L11,-0.443601688
MMP27,-1.538550092
ZC4H2,0.5432835799323472
DUSP23,0.41197563253273906
INSL3,-2.023976919
CKLF,-0.36151485
CHCHD10,0.4836266989595659
CTNNA2,-1.801584498
OR4C6,-2.023976919
IFNGR2,-0.350424687
PROSER3,0.5161313458815453
SLC35A4,-0.368033701
ZBTB39,0.488229239
ARMC7,0.488229239
SH3D21,0.5247220376790338
NAA35,0.44533997264475733
PLEKHA3,0.4169005851587526
SERPINB12,-2.60893942
ATP6V0B,-0.350727886
DIPK2A,-0.364759864
RANBP9,-0.343905832
PLA2G4B,0.5130511046021038
KRTAP6-3,-2.023976919
NAA15,0.41562186531364453
OR56A5,-2.60893942
CYP4B1,1.2490415753510664
ARHGAP26,0.4548027102730847
PPP2R3C,-0.396489802
GCNT3,1.2490415753510664
SETD1A,0.4548027102730847
PARP10,-0.41370333
SPATA33,0.4866800229371204
KPNA5,0.4537246150056635
NSF,0.41129661916748406
ANKRD39,0.8586661303064904
FAIM,0.4221578769684893
CUEDC2,-0.360469642
MOB1B,-0.392321183
HSH2D,0.5110603563341236
ZKSCAN4,0.5680403391997562
HEATR3,0.42080792361754593
COQ7,0.4410646679245307
GNG12,0.407987379
ARPC5L,0.4049694257141323
SFSWAP,0.43744051550579055
HECA,-0.374163274
LAMP2,0.3956457161845286
PRAC2,0.9235556610505142
HNRNPUL1,0.40440211746265486
CUEDC1,-0.37337794
MMP26,-1.538550092
ZFYVE19,-0.420093556
FCER2,-2.60893942
MYCN,0.6764627990857415
DDHD2,-0.363785787
PSG11,-2.60893942
SMIM4,0.6123324616660266
TRADD,0.44496178532632236
QRICH1,0.40601092168946495
SPTLC1,0.41525508523628574
MFAP3L,0.5306119326222865
ZBTB7C,0.7833780030022535
ACBD6,0.412177411
EFCAB2,0.4471176171075273
VPS54,0.40310592188408645
OBSL1,-0.398268076
INSIG1,0.451425656
BAP1,0.40915652707022065
THAP3,-0.561633705
UGP2,-0.396240395
SEMA3A,-0.54863891
METTL3,0.4312717594498663
MED12L,-1.023976919
AC013470.2,0.8829136765531675
CYB561D1,0.6223861263299497
COG2,0.4344682413958969
EXOC6,0.43445317573687436
TTC4,0.5222160115012304
ENOX2,0.4345499049201873
TMEM201,0.4938713858072692
R3HCC1L,-0.404526042
ERP29,0.47143399668751407
PI4KA,-0.354252357
SPRED2,0.4259423901262478
BRD3,0.4222793108342131
CPD,0.4154786029438968
ACSM4,-2.60893942
TF,-2.023976919
CPSF2,0.4042600779783525
ANKRD13A,-0.387940234
F9,-2.60893942
ADAM17,-0.350673331
PSMB4,0.40228783564674764
AMOTL2,-0.367755735
KDM3B,0.40918641712644366
ZC3H4,0.40614253643579445
GPD2,0.4466529061868112
ATP7A,-0.439014418
MIS12,-0.428483751
FUOM,-0.385376455
API5,0.39737119785046726
ZBED5,0.42348205791587024
SLC18A1,-2.60893942
SPPL2C,-2.60893942
DOCK1,0.3947272701474507
CLK4,-0.399808336
CCDC13,-1.19390192
BCKDHA,0.4540703777492938
ZFP30,0.4532913847277271
CCKAR,-2.023976919
AZIN1,0.39506251078098975
MSH4,-1.439014418
CCDC66,0.43753501002299355
DCLRE1C,0.5281209477601791
ZNF23,0.4665208976623134
AGK,0.4620705555931188
FRYL,0.412621065
LYZL2,-2.60893942
TADA2A,0.465169794
CFL1,0.367106386
CLPP,0.4252088026353391
NECTIN2,-0.338496401
IMMT,0.395767583
DTWD1,0.4591059676465923
ACTL7B,-2.60893942
OOSP4A,1.730910583108118
FRS3,0.4912766098544017
COPS6,0.4243676514269277
MSTN,-1.19390192
ZNF548,0.5471797821407751
NDUFB2,0.4079134292308302
CARHSP1,0.40260332823995526
ZNF654,0.43235324004090714
BRK1,0.4719805756070601
PPP1CB,0.3920495500792138
KIF14,0.5120759811848599
ZNF836,0.5874577930269975
TM2D3,0.40486637974852435
GRIA3,-2.60893942
ZNF304,-0.674392481
KLF11,-0.411533682
EXOC4,0.41227082760030775
CCDC61,0.503270084
CRLF1,-2.60893942
STMND1,1.1459480823869619
GMIP,-0.423417563
CCDC189,0.6690453275232597
P2RX6,-2.60893942
CCDC166,-2.60893942
TOPORS,0.43072919571446366
KCNC4,0.4576748644235096
TRIM16,-0.487924019
CLDN10,-1.439014418
GTF2B,0.43926967326611344
C9orf43,0.8965886134502448
SAR1B,-0.354424246
MYEOV,-1.371900222
ZNF583,0.5500144638448026
CHCHD3,0.4038846205810769
LRIG2,0.42441252879036195
GJE1,-1.760942513
STRIP1,0.41858088101755087
STARD7,0.44447157293938044
VNN3,-1.24636934
NPVF,-1.24636934
ANKLE1,-1.24636934
KLK4,-1.24636934
PPA2,0.43440508510066245
ODF3L1,-1.106439079
FAM149B1,-0.568297435
EED,0.4443406628135351
HSPA5,-0.335715793
DPP4,-0.78296882
ELOA3,-2.60893942
ATXN2,0.3941242786372965
WDR61,0.40970764281802285
CDH8,-1.760942513
TTC26,0.5155426109046388
MAB21L1,-2.023976919
ASB12,1.6005139458524429
PLXNA2,0.42024160563543944
ADAM22,-0.567912152
PPM1E,-1.538550092
ZNF718,0.5529482626003874
PTPN23,0.41319473950767005
NIPAL3,0.5007680588316994
TMEM235,-2.023976919
CGRRF1,-0.44643189
PRPF39,0.40264855449870485
IGHD,-1.439014418
TRIM36,0.532416429
INPP5B,0.398432569
ACADL,-1.538550092
RELL2,0.512075981
PNLIP,-0.826037541
LRTOMT,0.5674696152360044
ZNF771,0.5458786892755976
ZNF83,-0.353798416
WBP1,0.4009800594210233
PRDM10,0.5235108762471423
SCLY,0.5052761490795179
OPHN1,0.5052761490795179
STK25,-0.335164088
YY1,0.44114581165980304
PLEKHS1,1.619879270719375
TMEM268,-0.39334256
ZNFX1,-0.373426077
IZUMO1R,-1.371900222
VEGFB,-0.338340618
ST3GAL3,-0.376083163
UBQLN2,0.39957766325335076
KRCC1,0.39735860412386304
DEDD,-0.349806452
CASQ1,-1.760942513
CFB,0.4234820579158711
TRUB1,0.4186326582544746
PCARE,-2.023976919
PCDHB1,-2.023976919
R3HDM4,0.392395791
CDKN2AIP,-0.484243672
CTR9,0.4084371489434666
TRAM1L1,-0.959846582
ZNF41,0.46368838031089066
CYTH1,-0.339960205
MOB3C,-0.49094221
KRTAP4-16,-2.023976919
PCGF5,0.39321868839090257
ZNF608,0.44760378224806363
ADCY7,-0.432616647
RHOBTB1,0.40008396086896525
CRABP1,1.1459480823869619
MYNN,0.40956316644992263
PPIL2,0.4367788805293289
CBY1,0.4473287998702382
CFAP45,-1.538550092
TMEM209,0.43208784848354753
RNF19A,-0.353405703
CYTH2,0.39081078452710427
SLC27A1,-0.493462202
NDP,-1.439014418
PRSS53,-0.673479672
SHCBP1,0.47852342147383364
FBXO8,-0.426247122
ANKUB1,-1.538550092
RESP18,-2.60893942
DRD2,0.9500278724117059
SLC39A9,0.39489244181452055
BCL2L13,0.38690458796885974
UTP6,0.4046581836242158
PGM3,0.397415339
DIO3,0.9146225362805058
ADM2,0.9146225362805058
COMMD4,0.4210228182393605
CHMP3,0.3839618532185427
SLC8B1,-0.404368276
ATAD3C,-0.568782293
RNPEP,0.40228783564674764
EIF2AK4,0.41327942376026794
ENO3,-0.734470302
ECI2,0.4010023293621998
USF1,-0.344910852
ZNF638,0.3879325426696778
DUXB,-2.60893942
OVOL3,-2.60893942
MINDY4,0.5107998244975889
ZNF34,0.5375266088418176
RTF1,0.38512631241674766
USE1,0.41922167272559374
CAMSAP1,-0.365848006
EPN2,-0.362778833
TAF5L,0.4327755993860656
MMAA,-0.427188983
MPL,-1.538550092
ZNF852,0.5526703134538025
H2AFZ,0.39725319563864847
DAAM1,0.43271973186070856
PSME3,0.43271973186070856
PAK2,0.39021763831175926
ZNF408,0.5214572174791678
RTTN,-0.64064828
PRSS1,-0.96508323
TSPAN17,-0.376062513
SYNGAP1,-0.362257219
TTC17,0.39258804997008756
ZNF688,0.5453887266147879
IL17RD,-0.491102929
SNX25,-0.372365383
IBTK,0.3853729199283973
FAM120AOS,0.38889491300537893
SGTA,0.39992314893328995
ZPBP2,-1.323537201
DYNC1LI2,0.3593889028788815
SH3BP1,-0.373816152
ZSCAN26,0.44764410858986103
LRRC57,0.438242517
AKAP7,-0.420867072
PLD6,-0.556850909
ERN1,-0.384152483
IGFN1,1.5609855816658058
OR2T12,1.5609855816658058
HPCAL1,-0.372872062
FSIP2,1.5609855816658058
MANF,0.37812152451599523
AHSG,1.5609855816658058
TERT,1.5609855816658058
MEI4,1.5609855816658058
ATOH7,1.5609855816658058
PEX5,0.43836629500184987
PIWIL1,1.5609855816658058
PRIMA1,1.5609855816658058
LITAFD,1.5609855816658058
RIMS4,1.5609855816658058
PPP1R3F,-0.908499702
BBS4,-0.397194243
SRARP,-1.702048824
HMGB4,-1.702048824
LRRC52,-1.702048824
CASR,-1.702048824
C4orf54,-1.702048824
MYOZ3,-1.702048824
RSPH9,-1.19390192
RBM48,-0.715854624
MUSK,-1.702048824
NPFFR1,-1.702048824
KCNK18,-1.702048824
JAKMIP3,-1.702048824
NELL1,-1.702048824
SLC6A13,-1.702048824
CLEC4C,-1.702048824
KRT76,-1.702048824
HOXC11,-1.702048824
P2RX2,-1.702048824
TPTE2,-1.702048824
TCL1A,-1.702048824
TUNAR,-1.702048824
CMTM2,-1.702048824
FLOT2,0.3845453755798909
FBXO47,-1.702048824
SLC25A52,-1.702048824
ZNF576,0.44764410858986103
EMILIN3,-1.702048824
KRTAP20-3,-1.702048824
ZFAND2A,0.4414039659131337
LSM1,-0.336218849
TMEM185B,0.3984113576112245
OR8B12,-1.702048824
TWF1,0.40576707903851794
ADPGK,0.3831984624505229
AIF1L,0.4819140106746076
PHACTR4,-0.34341239
EDF1,0.4193709762468707
ANKS3,0.430401472
VSTM2B,-2.023976919
MUS81,0.40339349034964833
PTPN9,-0.332815015
NBPF11,0.6134530015599413
RRAGB,0.489092663
TTC3,-0.327218828
NAT8L,-1.023976919
NPAS4,-1.371900222
SPNS2,0.44525787461230504
PCDH10,-1.702048824
HIF3A,-1.216621997
IGFBPL1,-1.702048824
YY1AP1,0.3929536326416647
SFR1,0.7645189757509367
BCORL1,0.5028826271022382
DTYMK,0.4109601376611982
TRMU,0.4107624946660424
SPSB2,0.44995426927706195
RDH10,0.410425905
DNM3,-0.452820218
SHROOM4,0.4491947562082492
TCTEX1D4,1.6764627990857424
CCDC39,1.6764627990857424
ADGRV1,1.6764627990857424
FAM174A,-0.410331664
GNMT,-0.898446037
EVX1,0.9394972049195367
CYP26C1,1.6764627990857424
TMEM225,1.6764627990857424
TPH2,1.6764627990857424
NOXRED1,0.9394972049195367
CLDN9,1.6764627990857424
COPRS,0.39391377095037505
TEX14,1.6764627990857424
C17orf99,1.6764627990857424
POLRMT,0.5058440274733442
DEFB118,1.6764627990857424
LBP,1.6764627990857424
CYP2D6,1.6764627990857424
GLRA2,1.6764627990857424
HSFX3,1.6764627990857424
PM20D1,-1.538550092
CLK1,0.3857795405577571
RANBP3,0.38752652980919144
ATP5F1A,0.38882853971059106
NSD1,-0.331211129
ARHGEF33,-1.023976919
BOLA3,0.5039546366294267
COA1,0.43009151481485386
TTC30A,0.6427796728294535
IGIP,-0.35871279
TSSC4,0.40688554738517535
KCNA2,-1.702048824
PDIA5,0.3868324569182624
PEX3,0.42997956951579575
C14orf119,0.38250268474671234
MRTO4,0.44550836424587015
SCRT2,-1.702048824
CCDC96,-1.371900222
SPDYE6,-1.538550092
ZNF518B,0.451107964
RTL3,-2.60893942
ELOVL6,0.5448659163025287
ZNF614,0.47505540287862935
PLD1,0.42948079853731347
OR5K2,-1.24636934
ZNF699,-0.66140684
BGLAP,0.4522793222233057
KRTAP5-9,0.7833780030022535
PTPN2,0.4263360549710242
ART3,0.9760230809446497
ZBTB22,0.4324708411431253
CLDN12,0.42615124469185517
VN1R4,-1.702048824
APIP,0.40150736765860895
IRAK4,-0.350974384
ABCE1,0.4324013756043925
MFSD8,0.4408345505925997
TOPAZ1,-2.023976919
FIBP,0.388729624
TRAF2,0.42080792361754593
CLPS,-0.908499702
KCTD2,0.4097511057354142
FZR1,0.38529363700460717
MFSD5,-0.406953209
CCNA2,0.45789208870170217
MBD4,0.3937101586374432
CRYBG1,0.38032276852083857
BTBD1,0.37294730393657005
UGT2B4,-1.702048824
RABL6,0.372627862
CDC37,0.3693716631132369
FMN1,-0.34636513
RNF223,2.223950594388235
TSC22D2,0.38123252550778197
TTC33,-0.419905595
MST1,0.49797578414000476
ZBTB11,0.40431298693740825
TAL2,-1.130892123
IL11,-1.130892123
APLN,-1.130892123
THAP6,0.44550836424587015
AGFG1,0.3771953016095515
VSIG8,0.8829136765531675
ZFR,0.3758033209520306
SMARCD1,0.37872498587121495
TLCD5,0.4690630922247667
TAF15,0.3947686290010548
SNRNP70,0.3919665112051547
GATB,0.5044020532994375
ZNF573,0.43890200120041634
SLC25A44,0.4057889173740481
NAT8,-1.702048824
KLHL3,0.50905779
SCUBE2,-0.385485022
NUDCD2,0.381474531
ACYP2,0.3863688848987712
SIRT3,0.4308182894612278
MAOB,0.654094986
OTX1,0.9760230809446497
SLC22A4,-0.634934628
RNF32,0.9760230809446497
CRYBB3,0.9760230809446497
VPS26B,0.37734147851651656
CD58,-0.335493966
ABHD5,0.4540703777492938
PLEKHA1,-0.340253346
ITSN2,-0.326815641
CYP3A4,-1.702048824
YIPF2,0.39906701935567224
PPIP5K2,0.38410781958172624
MTPN,-0.323841278
ANKRD9,0.41071910599396144
PSMD14,0.413831888
ARID3B,0.439197101
TMEM185A,-0.32816865
PTPN18,0.413831888
RNF2,-0.369473485
MORC1,-1.702048824
CSKMT,0.5723903449380554
ATG12,-0.334106443
PILRB,0.3825490803679763
RBM23,0.395798499
SEC22A,0.4275321368886402
PBXIP1,-0.353343077
KLHL20,-0.375762862
ZNF586,0.630027226
FKBP9,-0.310591783
ZNF221,-0.814523553
IL2RG,0.3726385913953498
WDR45,0.3858645542350958
TERC,1.0204172003031022
SLC17A4,1.0204172003031022
NPDC1,0.34640615
DMD,0.401328916
KIAA2026,-0.325944272
WDTC1,-0.331225119
NDUFB1,0.3671800035609101
AKIRIN1,0.37352695043874506
GBP7,-1.702048824
LEUTX,-1.702048824
DIRC1,-1.439014418
ADGRG7,-1.439014418
BMP3,-1.439014418
SCML4,-1.439014418
OR2K2,-1.439014418
DCDC1,-1.439014418
OR7D2,-1.439014418
EVA1C,-0.57331551
DLST,0.38899811376660054
EPHB4,0.3821375012018775
OR12D3,-1.760942513
PLPP5,0.38075148088452515
C9orf116,0.7415578273076271
SYCE2,-1.702048824
OR52A1,-1.702048824
CPS1,-1.702048824
ZNF524,0.42213058705274253
SAP130,0.40757566700651093
BRWD1,0.38314396663240036
EP400,0.4685046656488421
DCTD,-0.30736591
ZNF275,0.42182283399418097
IKZF4,-0.507727168
KRT17,0.5698637330122587
TRAPPC1,-0.331680374
WDR49,-0.945974407
FGF9,-0.945974407
ZNF280A,-0.945974407
DHRS9,-0.826037541
PNPLA8,-0.342052688
PCDHB15,-0.786937722
GAP43,-1.538550092
TOGARAM1,-0.376278663
COPS9,-0.482603687
MFAP3,-0.908499702
APPL2,0.3752656442546938
ELOA,-0.346377177
SLC4A1AP,0.3884061267775154
ANKRD16,-0.370779683
DAZAP2,0.370455752
PYCR2,0.3864684435901884
C5,0.5074045414609616
ABCA4,1.223950594388235
UGT2B17,1.223950594388235
HIST1H4I,1.223950594388235
OR6M1,1.223950594388235
CLEC18A,1.0915002983645863
RAD51D,0.41275565132281233
RAPGEF6,0.38410781958172624
MTFMT,0.44149530173924667
ADPRM,-0.476489124
DHTKD1,0.412283851
PIGP,0.39672933
MROH7,0.6948413284005959
HIST1H3G,0.6948413284005959
GLOD4,0.520343597
MYCBP2,-0.327619661
L3MBTL3,0.3926990756192472
UGT1A10,-1.702048824
SLC16A11,1.034916769998219
FLACC1,0.6053797010242592
ADM,-0.569411056
THSD4,0.3883583973003679
BLNK,-0.430746802
FLRT3,0.9760230809446497
USP51,-0.843404673
SEC22C,-0.336652701
C9orf16,-0.304888816
DNAJC30,0.4614499081148917
EMC8,0.3898497576254458
UQCR10,0.359430425
C16orf95,0.48081523298182205
SSBP4,0.4165956723306312
ZNF302,0.5729582233318826
NDUFA4,0.3353617050367479
AC099489.1,-1.130892123
PRR22,0.6605212552167199
CRB2,1.2979511758320115
CBLB,-0.314973154
SNX16,0.39174872478263634
ANAPC10,-0.422526296
BTNL3,1.1459480823869619
TERB1,1.1459480823869619
PSPN,1.1459480823869619
TSKU,-0.316071331
ACTR1B,0.36433470819511893
DUSP7,-0.315632003
VEZF1,0.35700441680444506
KRTAP12-4,-1.702048824
FAM200A,0.4678761772743245
SLC26A5,-1.24636934
CLDN16,1.0915002983645863
KIAA0408,0.5718738978085414
OR52B6,-1.702048824
PPP4R3A,0.36859029941979937
MPP4,-1.287011325
PBDC1,0.38058206241922843
LRRC42,0.4046581836242158
WDR20,0.37718840564193634
APOO,0.4374108965472727
ACOX3,-0.40998537
BUB3,0.38862153477207606
RAD51AP2,-1.371900222
DNAH1,0.46495869389203026
C10orf95,0.7129886751108554
MFSD13A,0.46495869389203026
CDC34,0.3753100585382514
ARFGAP1,0.3721825700178041
RAB11B,0.3647620933541602
LRCH1,-0.318720185
PACRGL,0.4040162353274068
MSX2,-1.106439079
URM1,0.3759536878332854
MAZ,0.45475525554088314
SNAP91,-1.345905014
NPNT,0.390411741
PINX1,-0.511164204
CRLF3,-0.373126483
MINDY3,-0.335674669
TRIM59,0.37875711966874803
TMEM109,-0.318300553
PRRG1,-0.424514849
KRTAP19-6,-1.702048824
PRG2,-0.898446037
ZMYND12,0.7368354170652243
C8orf82,0.7368354170652243
CDNF,0.7368354170652243
SNRPN,-0.34650228
AP3D1,0.3619038086212276
FBXL17,-0.319492637
PLEKHM1,0.5056425478220312
FXYD5,-0.307020965
TP53AIP1,1.2979511758320115
CBX7,-0.616801538
BPI,-1.702048824
HGSNAT,0.35840369274214234
SLC39A8,0.3587763685280554
TRIM44,0.35215573626220475
SPRN,-1.345905014
TBC1D16,0.36735874455596296
ZNF76,0.39320585205504965
XIAP,0.3776600097836882
MIB2,0.40780765506064665
DLGAP3,-2.023976919
RPE65,-2.023976919
LCE1B,-2.023976919
LELP1,-2.023976919
FCRL4,-2.023976919
FCRL3,-2.023976919
ACTA1,-2.023976919
OR14K1,-2.023976919
C2orf50,-2.023976919
SLC30A6,0.3749735960558569
VAX2,-2.023976919
EPHA5,-2.023976919
TMPRSS11D,-2.023976919
RBM46,-2.023976919
SPATA4,-2.023976919
OR2V1,-2.023976919
OR10C1,-2.023976919
CALHM4,-1.24636934
POP7,0.41025414545680405
PPP1R3A,-2.023976919
RNF148,-2.023976919
DLGAP2,-2.023976919
MOS,-2.023976919
NKAIN3,-2.023976919
RALYL,-2.023976919
NXNL2,-2.023976919
MORN5,-2.023976919
ANTXRL,-2.023976919
PCDH15,-2.023976919
ARMS2,-2.023976919
TEX36,-2.023976919
HBG1,-2.023976919
MRGPRX2,-2.023976919
TRIM48,-2.023976919
PATE1,-2.023976919
HOXC9,-2.023976919
GLIPR1L1,-2.023976919
FAM71C,-2.023976919
INTS6,0.3680554142963599
OR11H6,-2.023976919
CYP46A1,-2.023976919
GOLGA6L2,-2.023976919
DPEP2NB,-2.023976919
SYCE1L,-2.023976919
OR1G1,-2.023976919
TMEM132E,-2.023976919
USH1G,-2.023976919
AQP4,-2.023976919
SLC14A2,-2.023976919
NTSR1,-2.023976919
DNMT3L,-2.023976919
SOX10,-2.023976919
PNPLA5,-2.023976919
SMIM9,-2.023976919
HAUS8,0.52199145
EXOSC9,-0.333159786
KANSL2,0.3992345116691931
POLM,0.3943357122563542
PHRF1,0.3755963197262089
ANKRD40,-0.328456043
HADHA,0.35325287822254925
LYSMD4,0.48298306966453275
PROKR1,-2.023976919
TMA16,0.41288694267667214
AP3B1,-0.312322413
C12orf65,0.43330302872689774
KIAA1328,0.43330302872689774
USP48,-0.305113131
FBXO25,-0.387667538
CCDC34,0.4078688679100475
IFNA21,-2.023976919
NDE1,0.3628935621407363
TUBGCP3,0.36834050372341043
SERPINA9,-1.702048824
ALG2,0.36417086197445503
ZNF570,-0.502024216
ZNF862,-0.412172806
RYR2,-0.439014418
CA8,0.6865164637496637
DYNLT1,-0.300641539
DIS3L,0.375865903
SYT16,-2.023976919
ODF2,0.38619716830445405
INSYN2A,-1.439014418
DRD5,-1.287011325
ALB,-1.287011325
FBXO43,-1.287011325
RAB21,0.3588334179790347
GFOD2,-0.337284531
PRR35,-1.702048824
SLC19A2,0.5151818920526807
CPN2,-1.439014418
KLHL21,-0.329269012
FKBP8,-0.363726291
SRSF11,0.3730169909328831
SRF,-0.303835948
C9orf64,0.3959263353953091
SERPINB5,-0.945974407
DNAH17,-1.702048824
PLCE1,0.4066574352745116
DNAJC11,0.3766306235487731
GPR146,-0.854051918
NUP210L,-1.702048824
PCDHA10,-2.023976919
TYK2,-0.304428378
OR6C1,-1.439014418
OR7G3,-2.023976919
G6PC3,0.3976893186893973
ZNF433,0.5609855816658067
PCNX3,0.36974185890002165
BAG2,0.3646422319189604
TM7SF3,0.35811015842220684
SLC51A,0.8173253349255916
CALM3,-0.299084157
ZNF224,0.3895443477761136
TNKS,-0.331711132
LRIG3,0.358980609
LDLRAP1,0.4053347112056116
HIST1H1E,0.3744150181330941
SLC23A2,-0.329785349
MYL5,-0.474638328
PRKN,-0.685175006
PDE7A,0.36966104847546166
SMIM10L2B,-0.945974407
DIP2A,-0.324150461
PROK2,-1.702048824
C5orf58,-2.023976919
RBFOX1,-1.345905014
BIRC6,0.35396401786147225
FOXR1,-2.023976919
JMJD1C,-0.29222166
DHDDS,-0.344549734
CRISP1,-2.023976919
UBAC1,-0.309684826
STC2,-0.337284531
C18orf25,-0.380120729
UGDH,-0.298896
ENOPH1,0.35735338638621794
DCAF10,0.36203153161196155
MPV17L2,0.5157563276728085
INPP5E,-0.356552258
ZNF792,0.4917229192286925
RRBP1,0.325960562
MAGT1,0.35884184417316334
OR13F1,-2.023976919
ZNF780A,0.4331519137125266
COQ5,0.37634808232477646
